Nlihc_id,Subsidy_id,Units_Assist,POA_start,POA_end,contract_number,rent_to_fmr_description,Subsidy_Active,Subsidy_Info_Source_ID,Subsidy_Info_Source,Subsidy_Info_Source_Date,Update_Dtm,Program,Compl_end,POA_end_prev,Agency,POA_start_orig,Portfolio,Subsidy_info_source_property,POA_end_actual
NL000290,1,56,8/1/2014,7/31/2019,DC390010006,Below 80% FMR,Yes,800003788/DC390010006,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,7/31/2019,,US Dept of Housing and Urban Development,8/1/2008,Project-based section 8,800003788,N
NL000291,1,212,1/1/1987,1/1/2022,,,No,14005,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 241(a)/221-BMIR Improvements & Additions,1/1/2022,,US Dept of Housing and Urban Development,2/1/1987,HUD-insured mortgage,9216,1/21/2010
NL000291,2,212,9/1/2007,11/30/2008,,,No,800003789/,HUD/Multifamily Assistance and Section 8 Contracts,8/5/2009,31AUG15:18:10:28,Sec 8 loan management set-aside,11/30/2008,,US Dept of Housing and Urban Development,9/1/2007,Project-based section 8,800003789,U
NL000292,1,60,1/1/1993,1/1/2023,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2008,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1993,LIHTC,,N
NL000293,1,14,7/1/1985,4/1/2022,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,4/1/2022,,US Dept of Housing and Urban Development,7/1/1985,Section 202/811,,N
NL000293,2,14,9/7/2012,9/6/2032,DC39T781002,Between 101% & 120% FMR,Yes,800003790/DC39T781002,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 substantial rehabilitation,9/6/2032,,US Dept of Housing and Urban Development,9/7/2012,Section 202/811,800003790,N
NL000295,1,21,7/19/2004,7/18/2024,DC390012015,Between 80% & 100% FMR,Yes,800003700/DC390012015,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,7/18/2024,,US Dept of Housing and Urban Development,7/19/1983,Project-based section 8,800003700,N
NL000295,2,21,4/1/2004,4/1/2024,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,4/1/2024,,DC,4/1/2004,CDBG,,N
NL000296,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000296,2,13,3/1/1998,2/28/2018,DC39Q933001,Below 80% FMR,Yes,800003713/DC39Q933001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 811 project rental assistance contract,2/28/2018,,US Dept of Housing and Urban Development,3/1/1998,Project rental assistance contract,800003713,N
NL000297,1,72,9/1/1973,8/1/2023,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202 direct loan/elderly/pre-1974,8/1/2023,,US Dept of Housing and Urban Development,9/1/1973,Section 202/811,,N
NL000297,2,72,4/1/2008,3/31/2018,DC39M000046,Between 80% & 100% FMR,Yes,800003736/DC39M000046,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,3/31/2018,,US Dept of Housing and Urban Development,4/1/2007,Project-based section 8,800003736,N
NL000298,1,167,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000298,2,167,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000298,3,141,10/1/1978,10/1/2018,,,No,44230,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 236(j)(1)/Lower Income Families,10/1/2018,,US Dept of Housing and Urban Development,11/1/1978,HUD-insured mortgage,,11/24/2008
NL000298,4,50,4/1/2009,3/31/2029,DC39M000058,Between 80% & 100% FMR,Yes,800003771/DC39M000058,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,3/31/2029,,US Dept of Housing and Urban Development,4/1/2008,Project-based section 8,800003771,N
NL000301,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000301,2,38,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000301,3,,12/1/2002,12/1/2012,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,McKinney Vento Act loan,12/1/2012,,DC,12/1/2002,McKinney Vento,,N
NL000301,4,200,12/1/2002,12/1/2017,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,12/1/2017,,DC,12/1/2002,Tax exempt bond,,N
NL000301,5,200,12/1/2002,12/1/2022,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,12/1/2022,,DC,12/1/2002,CDBG,,N
NL000301,6,127,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL000301,7,73,8/1/2015,7/31/2016,DC39S981001,Below 80% FMR,Yes,800112248/DC39S981001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 project rental assistance contract,7/31/2016,7/31/2015,US Dept of Housing and Urban Development,8/1/2003,Project rental assistance contract,800112248,N
NL000302,1,20,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000303,1,34,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000303,2,34,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000303,3,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000303,4,34,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000304,1,717,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000304,2,717,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,Other,,Tax exempt bond,,N
NL000304,3,717,9/1/2005,9/1/2045,,,No,35415,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,9/1/2045,,US Dept of Housing and Urban Development,10/1/2005,HUD-insured mortgage,5028,2/9/2010
NL000304,4,144,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL000305,1,64,1/1/1996,1/1/2026,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2011,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1996,LIHTC,,N
NL000306,1,259,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000306,2,259,1/25/2002,1/25/2032,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/25/2017,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/25/2002,LIHTC,,N
NL000306,3,259,12/1/2002,12/1/2017,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,12/1/2017,,DC,12/1/2002,Tax exempt bond,,N
NL000306,4,259,12/1/2002,12/1/2042,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,12/1/2042,,DC,12/1/2002,DC housing production trust fund,,N
NL000307,1,216,7/1/1975,6/1/2015,,,No,,HUD - Active Section 236 Projects,4/12/2006,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,6/1/2015,,US Dept of Housing and Urban Development,7/1/1975,HUD-insured mortgage,,U
NL000307,2,208,8/1/1991,9/30/2004,,,No,800003793/,HUD/Multifamily Assistance and Section 8 Contracts,5/1/2007,31AUG15:18:10:28,Sec 8 loan management set-aside,9/30/2004,,US Dept of Housing and Urban Development,8/1/1991,Project-based section 8,800003793,U
NL000309,1,122,11/8/2012,11/7/2022,DC39A001001,Between 101% & 120% FMR,Yes,800000073/DC39A001001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,11/7/2022,,US Dept of Housing and Urban Development,11/8/2002,Project-based section 8,800000073,N
NL000309,2,122,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL000309,3,122,3/1/2003,3/1/2018,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,3/1/2018,,DC,3/1/2003,Tax exempt bond,,N
NL000309,4,122,3/1/2003,3/1/2023,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,3/1/2023,,DC,3/1/2003,CDBG,,N
NL000309,5,122,12/1/2003,11/1/2038,,,Yes,98032,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,11/1/2038,,US Dept of Housing and Urban Development,1/1/2004,HUD-insured mortgage,6425,N
NL000310,1,284,1/1/1996,1/1/2026,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2011,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1996,LIHTC,,N
NL000310,2,284,10/1/2011,9/30/2031,DC39E000026,Between 141% & 160% FMR,Yes,800024120/DC39E000026,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 property disposition moderate rehabilitation,9/30/2031,,US Dept of Housing and Urban Development,10/1/1996,Project-based section 8,800024120,N
NL000311,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000311,2,44,10/1/2000,9/30/2020,DC39S931005,Below 80% FMR,Yes,800003796/DC39S931005,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 project rental assistance contract,9/30/2020,,US Dept of Housing and Urban Development,10/1/2000,Project rental assistance contract,800003796,N
NL000312,1,13,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000312,2,56,7/31/2003,7/31/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,7/31/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,7/31/2003,LIHTC,,N
NL000312,3,65,9/3/2003,9/3/2018,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,9/3/2018,,DC,9/3/2003,Tax exempt bond,,N
NL000312,4,65,9/3/2003,9/3/2023,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,9/3/2023,,DC,9/3/2003,CDBG,,N
NL000312,5,65,9/3/2003,9/3/2043,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,9/3/2043,,DC,9/3/2003,DC housing production trust fund,,N
NL000312,6,72,7/1/2004,5/1/2044,,,No,98040,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,5/1/2044,,US Dept of Housing and Urban Development,8/1/2004,HUD-insured mortgage,5031,6/18/2014
NL000315,1,180,12/1/2009,12/1/1939,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,12/1/1939,,DC,12/1/2009,Tax exempt bond,,N
NL000315,2,180,12/1/2009,12/1/2039,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,12/1/2024,,DC Dept of Housing and Community Development; DC Housing Finance Agency,12/1/2009,LIHTC,,N
NL000316,1,18,11/1/2002,10/31/2022,DC39L000004,Below 80% FMR,Yes,800025397/DC39L000004,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,10/31/2022,,US Dept of Housing and Urban Development,11/1/2002,Project-based section 8,800025397,N
NL000317,1,12,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000319,1,152,12/1/2015,11/30/2016,DC398023019,Between 141% & 160% FMR,Yes,800003800/DC398023019,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 new construction,11/30/2016,11/30/2015,US Dept of Housing and Urban Development,12/1/2005,Project-based section 8,800003800,N
NL000320,1,28,9/24/1999,9/24/2014,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,9/24/2014,,Other,9/24/1999,Tax exempt bond,,N
NL000320,2,28,9/24/1999,9/24/2029,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,9/24/2014,,DC Dept of Housing and Community Development; DC Housing Finance Agency,9/24/1999,LIHTC,,N
NL000320,3,28,10/1/1999,10/1/2039,,,Yes,98015,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Existing,10/1/2039,,US Dept of Housing and Urban Development,11/1/1999,HUD-insured mortgage,7834,N
NL000322,1,80,1/1/2002,1/1/2032,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2017,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2002,LIHTC,,N
NL000324,1,105,6/1/2002,5/31/2007,,,No,800003803/,HUD/Multifamily Assistance and Section 8 Contracts,11/27/2007,31AUG15:18:10:28,Sec 8 loan management set-aside,5/31/2007,,US Dept of Housing and Urban Development,6/1/2002,Project-based section 8,800003803,U
NL000325,1,83,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000325,2,202,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL000326,1,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000326,2,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000326,3,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000326,4,127,7/18/2006,7/18/2026,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,7/18/2026,,US Dept of Housing and Urban Development,7/18/2006,HOME,,N
NL000326,5,127,2/1/2009,2/1/2049,,,Yes,98048,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,2/1/2049,,US Dept of Housing and Urban Development,3/1/2009,HUD-insured mortgage,1241,N
NL000327,1,148,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000327,2,180,8/1/2000,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,8/1/2000,HOME,,N
NL000327,3,,8/1/2000,8/1/2010,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,McKinney Vento Act loan,8/1/2010,,DC,8/1/2000,McKinney Vento,,N
NL000327,4,148,1/1/2001,1/1/2031,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2016,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2001,LIHTC,,N
NL000329,1,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000329,2,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000329,3,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000329,4,4,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000329,5,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000329,6,112,3/3/2010,3/2/2030,DC390017002,Between 80% & 100% FMR,Yes,800003804/DC390017002,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 property disposition substantial rehabilitation,3/2/2030,,US Dept of Housing and Urban Development,6/3/2004,Project-based section 8,800003804,N
NL000330,1,35,1/1/1993,1/1/2023,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2008,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1993,LIHTC,,N
NL000333,1,234,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000334,1,,,,,,Yes,,Preservation Network Meeting,7/9/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000334,2,6,11/1/1983,10/1/2023,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,10/1/2023,,US Dept of Housing and Urban Development,11/1/1983,Section 202/811,,N
NL000334,3,6,3/28/2014,3/27/2034,DC39T792004,Between 131% & 140% FMR,Yes,800003806/DC39T792004,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 substantial rehabilitation,3/27/2034,,US Dept of Housing and Urban Development,12/28/2008,Section 202/811,800003806,N
NL000335,1,176,1/1/2002,1/1/2032,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2017,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2002,LIHTC,,N
NL000335,2,176,3/1/2002,3/1/2017,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,3/1/2017,,DC,3/1/2002,Tax exempt bond,,N
NL000335,3,176,3/1/2002,3/1/2022,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,3/1/2022,,DC,3/1/2002,CDBG,,N
NL000335,4,176,5/1/2004,5/1/2034,,,No,97261,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(b) QPE Risk Sharing-Recent Comp,5/1/2034,,US Dept of Housing and Urban Development,6/1/2004,HUD-insured mortgage,3423,8/1/2013
NL000336,1,11,6/12/1997,6/12/2012,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,6/12/2012,,US Dept of Housing and Urban Development,6/12/1997,HOME,,N
NL000337,1,6,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000337,2,26,5/26/2005,5/26/2015,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/26/2015,,US Dept of Housing and Urban Development,5/26/2005,HOME,,N
NL000338,1,10,5/6/2005,5/6/2020,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/6/2020,,US Dept of Housing and Urban Development,5/6/2005,HOME,,N
NL000339,1,8,5/6/2005,5/6/2020,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/6/2020,,US Dept of Housing and Urban Development,5/6/2005,HOME,,N
NL000340,1,32,5/10/2005,5/10/2020,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/10/2020,,US Dept of Housing and Urban Development,5/10/2005,HOME,,N
NL000342,1,102,9/1/2004,9/1/2024,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,9/1/2024,,DC,9/1/2004,CDBG,,N
NL000342,2,19,2/1/2013,1/31/2018,DC39M000041,Between 80% & 100% FMR,Yes,800003686/DC39M000041,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,1/31/2018,,US Dept of Housing and Urban Development,2/1/2008,Project-based section 8,800003686,N
NL000343,1,124,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000343,2,124,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000343,3,124,9/28/2007,9/28/2037,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,9/28/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,9/28/2007,LIHTC,,N
NL000344,1,74,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000347,1,14,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000348,1,6,12/30/2005,12/30/2025,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,12/30/2025,,DC,12/30/2005,CDBG,,N
NL000349,1,23,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000349,2,9,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000350,1,48,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,,HOME,,N
NL000351,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000351,2,75,4/1/2006,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,4/1/2006,HOME,,N
NL000351,3,75,9/1/2015,8/31/2016,DC39S021002,Below 80% FMR,Yes,800218062/DC39S021002,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 project rental assistance contract,8/31/2016,8/31/2015,US Dept of Housing and Urban Development,9/1/2007,Project rental assistance contract,800218062,N
NL000352,1,70,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000352,2,70,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000352,3,70,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000353,1,42,8/1/2004,8/1/2034,,,Yes,,Email from Kim Cole DCHA,6/30/2012,04SEP15:08:54:57,Low income housing tax credit,8/1/2019,,DC Dept of Housing and Community Development; DC Housing Finance Agency,8/1/2004,LIHTC,,N
NL000353,2,42,6/1/2011,6/1/2051,,,Yes,,Email from KIM DCHA,4/30/2012,04SEP15:08:54:57,DC housing production trust fund,6/1/2051,,DC Housing Authority,6/1/2011,DC housing production trust fund,,N
NL000354,1,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000354,2,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000354,3,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000357,1,45,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000360,1,13,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000360,2,13,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000361,1,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,HOME,,,DC,,HOME,,N
NL000361,2,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000361,3,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000362,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000362,2,12,5/9/2005,5/9/2010,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/9/2010,,US Dept of Housing and Urban Development,5/9/2005,HOME,,N
NL000364,1,5,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000365,1,39,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000367,1,26,3/1/2004,3/1/2024,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,3/1/2024,,DC,3/1/2004,CDBG,,N
NL000368,1,19,12/1/2000,12/1/2020,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,12/1/2020,,DC,12/1/2000,CDBG,,N
NL000369,1,13,3/1/2004,3/1/2044,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,3/1/2044,,DC,3/1/2004,DC housing production trust fund,,N
NL000370,1,15,1/1/2004,1/1/2024,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,1/1/2024,,DC,1/1/2004,CDBG,,N
NL000370,2,16,11/1/2006,11/1/2046,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,11/1/2046,,DC,11/1/2006,DC housing production trust fund,,N
NL000371,1,9,,,,,No,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,U
