nlihc_id,subsidy_id,units_assist,poa_start,poa_end,contract_number,rent_to_fmr_description,subsidy_active,subsidy_info_source_id,subsidy_info_source,subsidy_info_source_date,update_dtm,program,compl_end,poa_end_prev,agency,poa_start_orig,portfolio,subsidy_info_source_property,poa_end_actual
NL000289,1,174,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000290,1,56,2014-08-01,2019-07-31,DC390010006,Below 80% FMR,Yes,800003788/DC390010006,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2019-07-31,,US Dept of Housing and Urban Development,2008-08-01,Project-based section 8,800003788,N
NL000291,1,212,1987-01-01,2022-01-01,,,No,14005,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 241(a)/221-BMIR Improvements & Additions,2022-01-01,,US Dept of Housing and Urban Development,1987-02-01,HUD-insured mortgage,9216,1/21/2010
NL000291,2,212,2007-09-01,2008-11-30,,,No,800003789/,HUD/Multifamily Assistance and Section 8 Contracts,8/5/2009,31AUG15:18:10:28,Sec 8 loan management set-aside,2008-11-30,,US Dept of Housing and Urban Development,2007-09-01,Project-based section 8,800003789,U
NL000292,1,60,1993-01-01,2023-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2008-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1993-01-01,LIHTC,,N
NL000293,1,14,1985-07-01,2022-04-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2022-04-01,,US Dept of Housing and Urban Development,1985-07-01,Section 202/811,,N
NL000293,2,14,2012-09-07,2032-09-06,DC39T781002,Between 80% & 100% FMR,Yes,800003790/DC39T781002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 substantial rehabilitation,2032-09-06,,US Dept of Housing and Urban Development,2012-09-07,Section 202/811,800003790,N
NL000295,1,21,2004-07-19,2024-07-18,DC390012015,Between 101% & 120% FMR,Yes,800003700/DC390012015,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2024-07-18,,US Dept of Housing and Urban Development,1983-07-19,Project-based section 8,800003700,N
NL000295,2,21,2004-04-01,2024-04-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2024-04-01,,DC,2004-04-01,CDBG,,N
NL000296,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000296,2,13,1998-03-01,2018-02-28,DC39Q933001,Below 80% FMR,Yes,800003713/DC39Q933001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2018-02-28,,US Dept of Housing and Urban Development,1998-03-01,Project rental assistance contract,800003713,N
NL000297,1,72,1973-09-01,2023-08-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202 direct loan/elderly/pre-1974,2023-08-01,,US Dept of Housing and Urban Development,1973-09-01,Section 202/811,,N
NL000297,2,72,2008-04-01,2018-03-31,DC39M000046,Below 80% FMR,Yes,800003736/DC39M000046,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2018-03-31,,US Dept of Housing and Urban Development,2007-04-01,Project-based section 8,800003736,N
NL000298,1,167,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000298,2,167,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000298,3,141,1978-10-01,2018-10-01,,,No,44230,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 236(j)(1)/Lower Income Families,2018-10-01,,US Dept of Housing and Urban Development,1978-11-01,HUD-insured mortgage,,11/24/2008
NL000298,4,50,2009-04-01,2029-03-31,DC39M000058,Below 80% FMR,Yes,800003771/DC39M000058,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2029-03-31,,US Dept of Housing and Urban Development,2008-04-01,Project-based section 8,800003771,N
NL000301,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000301,2,38,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000301,3,,2002-12-01,2012-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,McKinney Vento Act loan,2012-12-01,,DC,2002-12-01,McKinney Vento,,N
NL000301,4,200,2002-12-01,2017-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-12-01,,DC,2002-12-01,Tax exempt bond,,N
NL000301,5,200,2002-12-01,2022-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2022-12-01,,DC,2002-12-01,CDBG,,N
NL000301,6,127,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL000301,7,73,2016-08-01,2017-07-31,DC39S981001,Below 80% FMR,Yes,800112248/DC39S981001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 project rental assistance contract,2017-07-31,7/31/2016,US Dept of Housing and Urban Development,2003-08-01,Project rental assistance contract,800112248,N
NL000301,8,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Federal Home Loan Bank,,,DCHA,,Federal Home Loan Bank,,
NL000302,1,20,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000303,1,28,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,10OCT16:14:09:26,Community development block grant,,,DC,,CDBG,,N
NL000303,2,28,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Project-based vouchers,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,Project-based vouchers,,N
NL000303,3,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000303,4,28,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,10OCT16:14:09:26,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000304,1,717,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000304,2,717,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,Other,,Tax exempt bond,,N
NL000304,3,717,2005-09-01,2045-09-01,,,No,35415,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2045-09-01,,US Dept of Housing and Urban Development,2005-10-01,HUD-insured mortgage,5028,2/9/2010
NL000304,4,144,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000305,1,64,1996-01-01,2026-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2011-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1996-01-01,LIHTC,,N
NL000306,1,259,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000306,2,259,2002-01-25,2032-01-25,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-25,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-25,LIHTC,,N
NL000306,3,259,2002-12-01,2017-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-12-01,,DC,2002-12-01,Tax exempt bond,,N
NL000306,4,259,2002-12-01,2042-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2042-12-01,,DC,2002-12-01,DC housing production trust fund,,N
NL000307,1,216,1975-07-01,2015-06-01,,,No,,HUD - Active Section 236 Projects,4/12/2006,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,2015-06-01,,US Dept of Housing and Urban Development,1975-07-01,HUD-insured mortgage,,U
NL000307,2,208,1991-08-01,2004-09-30,,,No,800003793/,HUD/Multifamily Assistance and Section 8 Contracts,5/1/2007,31AUG15:18:10:28,Sec 8 loan management set-aside,2004-09-30,,US Dept of Housing and Urban Development,1991-08-01,Project-based section 8,800003793,U
NL000309,1,122,2012-11-08,2022-11-07,DC39A001001,Between 80% & 100% FMR,Yes,800000073/DC39A001001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2022-11-07,,US Dept of Housing and Urban Development,2002-11-08,Project-based section 8,800000073,N
NL000309,2,122,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL000309,3,122,2003-03-01,2018-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2018-03-01,,DC,2003-03-01,Tax exempt bond,,N
NL000309,4,122,2003-03-01,2023-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2023-03-01,,DC,2003-03-01,CDBG,,N
NL000309,5,122,2003-12-01,2038-11-01,,,Yes,98032,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2038-11-01,,US Dept of Housing and Urban Development,2004-01-01,HUD-insured mortgage,6425,N
NL000310,1,284,1996-01-01,2026-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2011-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1996-01-01,LIHTC,,N
NL000310,2,284,2011-10-01,2031-09-30,DC39E000026,Between 131% & 140% FMR,Yes,800024120/DC39E000026,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 property disposition moderate rehabilitation,2031-09-30,,US Dept of Housing and Urban Development,1996-10-01,Project-based section 8,800024120,N
NL000311,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000311,2,44,2000-10-01,2020-09-30,DC39S931005,Below 80% FMR,Yes,800003796/DC39S931005,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 project rental assistance contract,2020-09-30,,US Dept of Housing and Urban Development,2000-10-01,Project rental assistance contract,800003796,N
NL000312,1,13,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000312,2,56,2003-07-31,2033-07-31,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-07-31,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-07-31,LIHTC,,N
NL000312,3,65,2003-09-03,2018-09-03,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2018-09-03,,DC,2003-09-03,Tax exempt bond,,N
NL000312,4,65,2003-09-03,2023-09-03,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2023-09-03,,DC,2003-09-03,CDBG,,N
NL000312,5,65,2003-09-03,2043-09-03,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2043-09-03,,DC,2003-09-03,DC housing production trust fund,,N
NL000312,6,72,2004-07-01,2044-05-01,,,No,98040,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2044-05-01,,US Dept of Housing and Urban Development,2004-08-01,HUD-insured mortgage,5031,6/18/2014
NL000315,1,180,2009-12-01,1939-12-01,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,1939-12-01,,DC,2009-12-01,Tax exempt bond,,N
NL000315,2,180,2009-12-01,2039-12-01,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,2024-12-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2009-12-01,LIHTC,,N
NL000316,1,18,2002-11-01,2022-10-31,DC39L000004,Below 80% FMR,Yes,800025397/DC39L000004,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2022-10-31,,US Dept of Housing and Urban Development,2002-11-01,Project-based section 8,800025397,N
NL000317,1,12,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000319,1,152,2016-12-01,2017-11-30,DC398023019,Between 101% & 120% FMR,Yes,800003800/DC398023019,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 new construction,2017-11-30,11/30/2016,US Dept of Housing and Urban Development,2005-12-01,Project-based section 8,800003800,N
NL000320,1,28,1999-09-24,2014-09-24,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,2014-09-24,,Other,1999-09-24,Tax exempt bond,,N
NL000320,2,28,1999-09-24,2029-09-24,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2014-09-24,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1999-09-24,LIHTC,,N
NL000320,3,28,1999-10-01,2039-10-01,,,Yes,98015,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Existing,2039-10-01,,US Dept of Housing and Urban Development,1999-11-01,HUD-insured mortgage,7834,N
NL000322,1,80,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000324,1,105,2002-06-01,2007-05-31,,,No,800003803/,HUD/Multifamily Assistance and Section 8 Contracts,11/27/2007,31AUG15:18:10:28,Sec 8 loan management set-aside,2007-05-31,,US Dept of Housing and Urban Development,2002-06-01,Project-based section 8,800003803,U
NL000325,1,83,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000325,2,202,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL000326,1,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000326,2,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000326,3,127,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000326,4,127,2006-07-18,2026-07-18,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2026-07-18,,US Dept of Housing and Urban Development,2006-07-18,HOME,,N
NL000326,5,127,2009-02-01,2049-02-01,,,Yes,98048,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2049-02-01,,US Dept of Housing and Urban Development,2009-03-01,HUD-insured mortgage,1241,N
NL000327,1,148,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000327,2,180,2000-08-01,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,2000-08-01,HOME,,N
NL000327,3,,2000-08-01,2010-08-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,McKinney Vento Act loan,2010-08-01,,DC,2000-08-01,McKinney Vento,,N
NL000327,4,148,2001-01-01,2031-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2016-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2001-01-01,LIHTC,,N
NL000329,1,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000329,2,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000329,3,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000329,4,4,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000329,5,118,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000329,6,112,2010-03-03,2030-03-02,DC390017002,Below 80% FMR,Yes,800003804/DC390017002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 property disposition substantial rehabilitation,2030-03-02,,US Dept of Housing and Urban Development,2004-06-03,Project-based section 8,800003804,N
NL000330,1,35,1993-01-01,2023-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2008-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1993-01-01,LIHTC,,N
NL000333,1,234,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000334,1,,,,,,Yes,,Preservation Network Meeting,7/9/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000334,2,6,1983-11-01,2023-10-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2023-10-01,,US Dept of Housing and Urban Development,1983-11-01,Section 202/811,,N
NL000334,3,6,2014-03-28,2034-03-27,DC39T792004,Between 101% & 120% FMR,Yes,800003806/DC39T792004,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 substantial rehabilitation,2034-03-27,,US Dept of Housing and Urban Development,2008-12-28,Section 202/811,800003806,N
NL000335,1,176,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000335,2,176,2002-03-01,2017-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-03-01,,DC,2002-03-01,Tax exempt bond,,N
NL000335,3,176,2002-03-01,2022-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2022-03-01,,DC,2002-03-01,CDBG,,N
NL000335,4,176,2004-05-01,2034-05-01,,,No,97261,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(b) QPE Risk Sharing-Recent Comp,2034-05-01,,US Dept of Housing and Urban Development,2004-06-01,HUD-insured mortgage,3423,8/1/2013
NL000336,1,11,1997-06-12,2012-06-12,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2012-06-12,,US Dept of Housing and Urban Development,1997-06-12,HOME,,N
NL000337,1,6,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000337,2,26,2005-05-26,2015-05-26,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2015-05-26,,US Dept of Housing and Urban Development,2005-05-26,HOME,,N
NL000338,1,10,2005-05-06,2020-05-06,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2020-05-06,,US Dept of Housing and Urban Development,2005-05-06,HOME,,N
NL000339,1,8,2005-05-06,2020-05-06,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2020-05-06,,US Dept of Housing and Urban Development,2005-05-06,HOME,,N
NL000340,1,32,2005-05-10,2020-05-10,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2020-05-10,,US Dept of Housing and Urban Development,2005-05-10,HOME,,N
NL000342,1,102,2004-09-01,2024-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2024-09-01,,DC,2004-09-01,CDBG,,N
NL000342,2,19,2013-02-01,2018-01-31,DC39M000041,Below 80% FMR,Yes,800003686/DC39M000041,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2018-01-31,,US Dept of Housing and Urban Development,2008-02-01,Project-based section 8,800003686,N
NL000343,1,124,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000343,2,124,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000343,3,124,2007-09-28,2037-09-28,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-09-28,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-09-28,LIHTC,,N
NL000344,1,74,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000347,1,14,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000348,1,6,2005-12-30,2025-12-30,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2025-12-30,,DC,2005-12-30,CDBG,,N
NL000349,1,23,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000349,2,9,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000350,1,48,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,,HOME,,N
NL000351,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000351,2,75,2006-04-01,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,HOME,,,DC,2006-04-01,HOME,,N
NL000351,3,75,2016-09-01,2017-08-31,DC39S021002,Below 80% FMR,Yes,800218062/DC39S021002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 project rental assistance contract,2017-08-31,8/31/2016,US Dept of Housing and Urban Development,2007-09-01,Project rental assistance contract,800218062,N
NL000352,1,70,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000352,2,70,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000352,3,70,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000353,1,42,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Public housing,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,Public housing,,N
NL000353,2,42,2011-06-01,2051-06-01,,,Yes,,Email from KIM DCHA,4/30/2012,04SEP15:08:54:57,DC housing production trust fund,2051-06-01,,DC Housing Authority,2011-06-01,DC housing production trust fund,,N
NL000354,1,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000354,2,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000354,3,72,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000357,1,45,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000360,1,13,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000360,2,13,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000361,1,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,HOME,,,DC,,HOME,,N
NL000361,2,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000361,3,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000362,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000362,2,12,2005-05-09,2010-05-09,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2010-05-09,,US Dept of Housing and Urban Development,2005-05-09,HOME,,N
NL000364,1,5,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000365,1,39,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000367,1,26,2004-03-01,2024-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2024-03-01,,DC,2004-03-01,CDBG,,N
NL000368,1,19,2000-12-01,2020-12-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2020-12-01,,DC,2000-12-01,CDBG,,N
NL000369,1,13,2004-03-01,2044-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2044-03-01,,DC,2004-03-01,DC housing production trust fund,,N
NL000370,1,15,2004-01-01,2024-01-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2024-01-01,,DC,2004-01-01,CDBG,,N
NL000370,2,16,2006-11-01,2046-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2046-11-01,,DC,2006-11-01,DC housing production trust fund,,N
